task_id,oracle_combination,oracle_retriever,oracle_strategy,oracle_score,conversation_id,turn_id,domain,query_length_chars,query_length_words,has_question_mark,has_wh_word,num_capitalized_words,num_numbers,answerability,question_type,multi_turn_type,is_first_turn
d2432696b32af73cf3dabd7090997afb<::>3,elser_lastturn,elser,lastturn,0.6366824387,97,3,govt,64,10,True,True,1,0,ANSWERABLE,Factoid,Follow-up,False
04f83f1199c7ce4d7bef50be70f2db73<::>4,elser_questions,elser,questions,1.0,78,4,govt,27,5,True,True,0,0,ANSWERABLE,How-To,Follow-up,False
674aa142d92a6b4262de254df0c3f7b2<::>5,bm25_questions,bm25,questions,0.9197207891,70,5,cloud,27,5,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
717ca9138f07b4621887812f47499d74<::>2,elser_lastturn,elser,lastturn,0.6508205186,88,2,clapnq,80,17,False,True,4,0,ANSWERABLE,Explanation,Follow-up,False
41a4006bfa6841516188c1695ebaf16c<::>7,elser_lastturn,elser,lastturn,0.8772153153,96,7,clapnq,40,9,False,True,2,0,ANSWERABLE,Composite,Follow-up,False
e1b602e47ded79a35d8df4eefe194e39<::>1,bge_lastturn,bge,lastturn,0.469278726,62,1,cloud,72,14,True,False,1,0,ANSWERABLE,Factoid,N/A,True
941445ba11ba7ba2c92c5184c9d798d6<::>1,elser_lastturn,elser,lastturn,0.2021073465,39,1,govt,33,7,False,True,0,0,ANSWERABLE,Explanation,N/A,True
2cc753bcef23767c18aedad06c4405c4<::>7,bm25_questions,bm25,questions,1.0,92,7,govt,23,5,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
d44c3196b3d832f85160b5b4fbee1332<::>3,elser_lastturn,elser,lastturn,1.0,45,3,govt,49,8,True,False,0,0,ANSWERABLE,Explanation,Clarification,False
4a8369b7403e54df94d7fa495a4eff27<::>4,elser_rewrite,elser,rewrite,0.6309297536,20,4,fiqa,64,11,True,True,0,0,ANSWERABLE,Composite,Follow-up,False
f0d2873b877409f61da7dbdddd22d279<::>4,bm25_questions,bm25,questions,0.2371977128,11,4,govt,44,7,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
2b34f5e7861ca9b1b3eab65ad6d6b4b0<::>3,bm25_rewrite,bm25,rewrite,1.0,80,3,fiqa,68,13,True,True,1,0,PARTIAL,Opinion,Follow-up,False
d5b1e735a040853ed361a3dfde1b8ef0<::>7,elser_rewrite,elser,rewrite,0.703918089,8,7,cloud,51,8,True,True,0,0,ANSWERABLE,Comparative,Follow-up,False
fd99b316e5e64f19ff938598aea9b285<::>3,bm25_lastturn,bm25,lastturn,0.469278726,49,3,clapnq,18,4,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
20c2cbd18c16c12c9c2bbead6aef1a21<::>7,elser_lastturn,elser,lastturn,1.0,87,7,cloud,29,7,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
81afaf82a0d9a5fad6eaa196f8d9641c<::>4,bm25_lastturn,bm25,lastturn,1.0,42,4,cloud,77,14,True,False,2,0,ANSWERABLE,Opinion,Follow-up,False
d5b1e735a040853ed361a3dfde1b8ef0<::>6,bge_rewrite,bge,rewrite,1.0,8,6,cloud,78,15,True,True,5,0,ANSWERABLE,How-To,Follow-up,False
a6eab3f851684c4ba01ae141ce590342<::>4,bge_lastturn,bge,lastturn,0.6713860725,22,4,fiqa,56,9,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
91715ec6ec7e9a11925e58e707b6626e<::>8,bm25_lastturn,bm25,lastturn,0.0,83,8,govt,36,8,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
ddbbbe7ea13560c5768639207e1ca604<::>7,bm25_lastturn,bm25,lastturn,0.0,38,7,cloud,23,4,False,False,0,1,ANSWERABLE,Keyword,Follow-up,False
d5f0e7023ab90fe0240b7fc46cf00c26<::>8,elser_lastturn,elser,lastturn,0.6131471928,54,8,clapnq,38,7,True,True,1,0,ANSWERABLE,Summarization,Follow-up,False
1534a095279f2cb888fb0bea17bd70da<::>2,bge_rewrite,bge,rewrite,1.0,33,2,clapnq,30,7,False,False,1,0,ANSWERABLE,Factoid,Clarification,False
4da5a7f42f3b2dc4d875dcfa2fcdefef<::>8,bm25_lastturn,bm25,lastturn,0.0,101,8,fiqa,28,4,False,False,0,0,ANSWERABLE,Explanation,Clarification,False
ca6f0197d2c0c4d6e3be090c3f8bf30f<::>4,bm25_lastturn,bm25,lastturn,0.0,24,4,fiqa,23,4,True,True,0,0,PARTIAL,How-To,Follow-up,False
d4d8edb3e0c456d11033b14b28e99470<::>3,elser_rewrite,elser,rewrite,0.8304198974,43,3,fiqa,58,12,True,False,0,0,ANSWERABLE,Opinion,Follow-up,False
d2432696b32af73cf3dabd7090997afb<::>4,elser_lastturn,elser,lastturn,0.8772153153,97,4,govt,63,12,True,False,3,0,ANSWERABLE,Factoid,Follow-up,False
6495c82abb6bef2d8efd06020cde3adf<::>5,elser_rewrite,elser,rewrite,0.6131471928,107,5,govt,9,1,False,False,0,0,PARTIAL,Keyword,Follow-up,False
5b9edac124aea30a2256705d27226d7f<::>1,elser_lastturn,elser,lastturn,0.2021073465,90,1,clapnq,51,8,True,True,1,0,ANSWERABLE,Factoid,N/A,True
6495c82abb6bef2d8efd06020cde3adf<::>4,elser_rewrite,elser,rewrite,0.5296347172,107,4,govt,22,4,False,False,0,0,ANSWERABLE,Opinion,Follow-up,False
e52ab8d5f61ccdfc3712a2608d8c2aba<::>4,bm25_rewrite,bm25,rewrite,1.0,109,4,govt,86,14,True,True,0,0,PARTIAL,Non-Question,Follow-up,False
e0f8a53d3ab93e7900633fc8fa40631e<::>5,bm25_lastturn,bm25,lastturn,0.0,91,5,fiqa,49,8,True,False,0,0,ANSWERABLE,Non-Question,Clarification,False
941445ba11ba7ba2c92c5184c9d798d6<::>4,bm25_questions,bm25,questions,0.6131471928,39,4,govt,27,6,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
e9dd465e8dd63a80dda8f3ce9cba6848<::>6,elser_lastturn,elser,lastturn,0.3065735964,4,6,fiqa,36,6,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
1c041ce47a81941c26899fdf08bde961<::>6,elser_lastturn,elser,lastturn,1.0,26,6,cloud,18,4,False,True,1,0,ANSWERABLE,Factoid,Follow-up,False
c01c8cf11437e6bb3bc93efac26528c2<::>2,elser_rewrite,elser,rewrite,0.9674679835,55,2,cloud,69,12,False,True,1,0,PARTIAL,Troubleshooting,Clarification,False
ccdfb6b6f98c55047ae81b705104dbd6<::>3,bm25_lastturn,bm25,lastturn,0.6131471928,64,3,govt,46,6,False,False,3,0,ANSWERABLE,Keyword,Follow-up,False
ddbbbe7ea13560c5768639207e1ca604<::>5,bm25_lastturn,bm25,lastturn,0.8529278651,38,5,cloud,36,5,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
6a738cc02c5aa0b74319acd0e8a809dd<::>4,elser_rewrite,elser,rewrite,0.8772153153,79,4,clapnq,44,6,True,False,0,0,PARTIAL,Explanation,Follow-up,False
4c86c8740c3d49e06b7aca9d308119fa<::>7,elser_rewrite,elser,rewrite,1.0,95,7,cloud,63,12,True,True,1,0,ANSWERABLE,Summarization,Follow-up,False
6a738cc02c5aa0b74319acd0e8a809dd<::>9,elser_rewrite,elser,rewrite,1.0,79,9,clapnq,75,11,True,False,0,0,ANSWERABLE,Factoid,Clarification,False
adf9b1f61c73d715809bc7b37ac02724<::>8,bm25_lastturn,bm25,lastturn,0.787702057,104,8,cloud,27,5,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
927077bd895f0c292618f4a34789bef3<::>3,bm25_lastturn,bm25,lastturn,0.0,99,3,cloud,18,5,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
41a4006bfa6841516188c1695ebaf16c<::>3,elser_lastturn,elser,lastturn,1.0,96,3,clapnq,53,10,True,True,2,0,ANSWERABLE,Factoid,Follow-up,False
f05ba9633e1b377f9c4d64afd3da3c45<::>3,bm25_questions,bm25,questions,0.1681275363,56,3,fiqa,21,4,True,False,1,0,ANSWERABLE,Summarization,Follow-up,False
2b34f5e7861ca9b1b3eab65ad6d6b4b0<::>8,elser_rewrite,elser,rewrite,0.6934264036,80,8,fiqa,47,8,True,True,1,0,ANSWERABLE,Opinion,Follow-up,False
a2698b2973ea7db1ee5adb5e70ec02e4<::>8,elser_rewrite,elser,rewrite,0.6548086578,72,8,clapnq,102,16,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
3a07680acfb0f951fc3210a8c1a282c9<::>6,elser_lastturn,elser,lastturn,1.0,31,6,clapnq,53,10,True,True,1,0,ANSWERABLE,Composite,Follow-up,False
6528deeee4180c1b2b770a2929482e82<::>2,bge_lastturn,bge,lastturn,1.0,110,2,clapnq,41,6,False,False,1,0,ANSWERABLE,Non-Question,Follow-up,False
674aa142d92a6b4262de254df0c3f7b2<::>3,elser_lastturn,elser,lastturn,0.469278726,70,3,cloud,55,12,True,False,1,0,ANSWERABLE,Factoid,Follow-up,False
747a810abfd6da4a9c37cdb74feec95e<::>2,elser_lastturn,elser,lastturn,0.9469024295,71,2,cloud,22,4,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
72ba19c38518da1fc894fc638a2802f7<::>1,elser_lastturn,elser,lastturn,1.0,69,1,govt,61,12,True,True,2,0,PARTIAL,How-To,N/A,True
1c74814752c3f9d4ed0b99c16e1ed192<::>2,bm25_questions,bm25,questions,0.765360637,51,2,fiqa,97,15,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
4fb9958d3e2694c9076e696f5ac9628e<::>1,elser_lastturn,elser,lastturn,1.0,41,1,fiqa,68,11,False,False,0,0,ANSWERABLE,Explanation,N/A,True
e0f8a53d3ab93e7900633fc8fa40631e<::>2,elser_rewrite,elser,rewrite,0.39038005,91,2,fiqa,16,4,False,False,0,0,PARTIAL,Factoid,Follow-up,False
c6c3b02ca32795af64c903dd76700517<::>4,elser_lastturn,elser,lastturn,1.0,94,4,cloud,44,8,True,True,3,1,ANSWERABLE,How-To,Follow-up,False
5f9ccf0a4ff691fc482432af64cc3c9d<::>4,elser_rewrite,elser,rewrite,1.0,82,4,govt,16,2,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
f3a917e029970190be5ee508ba770d7f<::>4,elser_lastturn,elser,lastturn,0.3868528072,50,4,cloud,33,5,True,True,0,0,ANSWERABLE,Explanation,Clarification,False
2f94b6fb4c6f941decd0609eb126610b<::>3,elser_questions,elser,questions,0.469278726,57,3,fiqa,24,6,True,True,1,0,ANSWERABLE,Factoid,Clarification,False
f0d30863222ebd30fc68c43ac3ae94bb<::>1,elser_lastturn,elser,lastturn,0.8529278651,15,1,fiqa,44,6,False,False,4,0,ANSWERABLE,Comparative,N/A,True
5f9ccf0a4ff691fc482432af64cc3c9d<::>8,elser_rewrite,elser,rewrite,0.1695801026,82,8,govt,63,14,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
e52ab8d5f61ccdfc3712a2608d8c2aba<::>2,bm25_questions,bm25,questions,1.0,109,2,govt,38,7,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
5e79e465134d923edf68580733a81c68<::>2,bge_rewrite,bge,rewrite,1.0,85,2,govt,84,20,True,False,1,1,ANSWERABLE,Factoid,Clarification,False
f05ba9633e1b377f9c4d64afd3da3c45<::>5,bge_lastturn,bge,lastturn,0.8318724637,56,5,fiqa,50,11,True,True,0,0,ANSWERABLE,Composite,Follow-up,False
ccdfb6b6f98c55047ae81b705104dbd6<::>4,bge_lastturn,bge,lastturn,0.9469024295,64,4,govt,49,9,True,False,2,0,ANSWERABLE,Summarization,Follow-up,False
694e275f1a01ad0e8ac448ad809f7930<::>8,bge_lastturn,bge,lastturn,0.530721274,34,8,clapnq,85,17,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
13a398b30067d58d179fa8cbc2592449<::>5,elser_lastturn,elser,lastturn,0.7227265726,106,5,clapnq,22,2,False,False,1,0,ANSWERABLE,Keyword,Clarification,False
f0d2873b877409f61da7dbdddd22d279<::>3,bm25_lastturn,bm25,lastturn,0.0,11,3,govt,43,8,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
b4614daadceeecb400f7baf0aa48dcb8<::>1,elser_lastturn,elser,lastturn,0.6713860725,98,1,cloud,73,10,True,True,0,0,ANSWERABLE,Comparative,N/A,True
1534a095279f2cb888fb0bea17bd70da<::>5,bm25_lastturn,bm25,lastturn,0.8854598816,33,5,clapnq,50,8,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
5600fe1c05a1fc415416d9dee6347000<::>1,elser_lastturn,elser,lastturn,1.0,52,1,govt,60,9,False,False,0,0,ANSWERABLE,Factoid,N/A,True
2f484ad8f3baf91136f040855892c82e<::>6,bm25_questions,bm25,questions,0.2371977128,7,6,govt,30,5,True,False,1,0,ANSWERABLE,Factoid,Follow-up,False
95a0893567c7519c090ecbcdd14daccd<::>6,elser_lastturn,elser,lastturn,0.6508205186,81,6,clapnq,55,10,True,False,3,0,ANSWERABLE,Explanation,Follow-up,False
fc3e765d7ffc28ffc7ee7ea38fd3c73a<::>3,bm25_questions,bm25,questions,0.570641719,102,3,govt,7,1,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
2f013337236ea4635ad106813275dab7<::>2,elser_questions,elser,questions,1.0,76,2,cloud,72,11,True,False,4,0,ANSWERABLE,Explanation,Clarification,False
747a810abfd6da4a9c37cdb74feec95e<::>7,elser_rewrite,elser,rewrite,0.39038005,71,7,cloud,37,7,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
5815bb4a99e2a0d8a986348da4c49083<::>6,bm25_lastturn,bm25,lastturn,0.585570075,100,6,cloud,31,4,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
5b9edac124aea30a2256705d27226d7f<::>8,bm25_lastturn,bm25,lastturn,1.0,90,8,clapnq,53,9,True,True,2,0,ANSWERABLE,Factoid,Follow-up,False
94d04f2cd47fee9a0aaa13fa3ae1de53<::>5,bm25_lastturn,bm25,lastturn,0.0,25,5,fiqa,15,2,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
34ac6bedd4b35167cc59e289893e206a<::>8,bm25_lastturn,bm25,lastturn,0.0,44,8,cloud,24,3,True,True,0,0,ANSWERABLE,How-To,Follow-up,False
1065ea5ad1ae2b90e6fce67d851a7a66<::>7,bm25_rewrite,bm25,rewrite,1.0,67,7,cloud,72,11,True,False,3,0,ANSWERABLE,Factoid,Follow-up,False
62a5aee8a497bee6fc467df13bf23cfc<::>5,elser_lastturn,elser,lastturn,0.3065735964,3,5,govt,9,1,False,False,0,0,ANSWERABLE,Keyword,Clarification,False
e1b602e47ded79a35d8df4eefe194e39<::>7,bge_questions,bge,questions,0.2463023887,62,7,cloud,15,5,False,True,1,0,ANSWERABLE,How-To,Follow-up,False
9c52934a9aea1c3647d4b558d8afdf1c<::>6,bm25_lastturn,bm25,lastturn,0.39038005,23,6,fiqa,42,10,True,False,2,0,PARTIAL,Opinion,Follow-up,False
4c86c8740c3d49e06b7aca9d308119fa<::>8,bm25_lastturn,bm25,lastturn,0.0,95,8,cloud,80,15,True,False,2,0,ANSWERABLE,Troubleshooting,Follow-up,False
f0d30863222ebd30fc68c43ac3ae94bb<::>2,bm25_rewrite,bm25,rewrite,1.0,15,2,fiqa,25,5,True,True,0,0,ANSWERABLE,Opinion,Clarification,False
fd99b316e5e64f19ff938598aea9b285<::>7,elser_lastturn,elser,lastturn,0.8854598816,49,7,clapnq,35,5,True,True,1,0,ANSWERABLE,Summarization,Follow-up,False
4da5a7f42f3b2dc4d875dcfa2fcdefef<::>6,bm25_lastturn,bm25,lastturn,0.0,101,6,fiqa,30,5,False,False,1,0,ANSWERABLE,How-To,Follow-up,False
fd99b316e5e64f19ff938598aea9b285<::>9,elser_rewrite,elser,rewrite,1.0,49,9,clapnq,15,3,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
dd6b6ffd177f2b311abe676261279d2f<::>6,bm25_lastturn,bm25,lastturn,0.6131471928,1,6,clapnq,40,8,True,True,2,0,ANSWERABLE,Factoid,Follow-up,False
694e275f1a01ad0e8ac448ad809f7930<::>5,elser_lastturn,elser,lastturn,0.5413996682,34,5,clapnq,43,10,True,False,0,0,ANSWERABLE,Opinion,Follow-up,False
ddbbbe7ea13560c5768639207e1ca604<::>6,bm25_lastturn,bm25,lastturn,0.0,38,6,cloud,118,19,True,False,1,0,ANSWERABLE,Composite,Follow-up,False
e0f8a53d3ab93e7900633fc8fa40631e<::>1,elser_lastturn,elser,lastturn,0.6713860725,91,1,fiqa,41,7,True,False,0,0,ANSWERABLE,Explanation,N/A,True
1065ea5ad1ae2b90e6fce67d851a7a66<::>6,bm25_rewrite,bm25,rewrite,0.6131471928,67,6,cloud,25,4,False,False,0,0,ANSWERABLE,Troubleshooting,Follow-up,False
d2432696b32af73cf3dabd7090997afb<::>1,elser_lastturn,elser,lastturn,0.804809975,97,1,govt,54,9,False,False,1,0,ANSWERABLE,Factoid,N/A,True
1c0e5e78f1a16ea2eb2165b6aa31dc61<::>7,bm25_lastturn,bm25,lastturn,0.0,40,7,clapnq,52,11,True,True,2,0,ANSWERABLE,Comparative,Clarification,False
d44c3196b3d832f85160b5b4fbee1332<::>5,bge_lastturn,bge,lastturn,0.703918089,45,5,govt,85,14,False,False,0,0,ANSWERABLE,Explanation,Follow-up,False
34ac6bedd4b35167cc59e289893e206a<::>3,bge_questions,bge,questions,0.5585075863,44,3,cloud,28,5,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
f05ba9633e1b377f9c4d64afd3da3c45<::>4,elser_lastturn,elser,lastturn,0.469278726,56,4,fiqa,30,7,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
f0d2873b877409f61da7dbdddd22d279<::>2,elser_lastturn,elser,lastturn,0.703918089,11,2,govt,20,5,False,True,2,0,ANSWERABLE,How-To,Follow-up,False
95a0893567c7519c090ecbcdd14daccd<::>2,elser_questions,elser,questions,0.5654495432,81,2,clapnq,21,5,True,True,1,0,ANSWERABLE,Factoid,Follow-up,False
af5e45e59e1254e0b7869cb477674d02<::>7,elser_rewrite,elser,rewrite,0.3868528072,105,7,fiqa,31,5,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
aea2634b0e5f1c2444550d31c41adc94<::>2,elser_rewrite,elser,rewrite,1.0,84,2,clapnq,24,4,True,True,0,0,ANSWERABLE,Factoid,Clarification,False
c01c8cf11437e6bb3bc93efac26528c2<::>5,bm25_questions,bm25,questions,1.0,55,5,cloud,50,9,True,True,1,0,ANSWERABLE,Summarization,Follow-up,False
c6c3b02ca32795af64c903dd76700517<::>7,bge_lastturn,bge,lastturn,0.8687949225,94,7,cloud,70,11,True,False,4,0,ANSWERABLE,Summarization,Clarification,False
941445ba11ba7ba2c92c5184c9d798d6<::>2,bm25_questions,bm25,questions,0.9060254355,39,2,govt,127,24,True,False,1,1,ANSWERABLE,Explanation,Follow-up,False
d5b1e735a040853ed361a3dfde1b8ef0<::>4,bge_questions,bge,questions,0.6309297536,8,4,cloud,35,8,True,False,0,0,PARTIAL,Factoid,Follow-up,False
fdee20f7fd677e420742b09989623d68<::>2,elser_lastturn,elser,lastturn,1.0,12,2,cloud,27,6,True,True,0,0,ANSWERABLE,How-To,Follow-up,False
124e27c3861eff7dadd17993719a0beb<::>1,elser_lastturn,elser,lastturn,0.703918089,93,1,govt,41,9,True,True,1,0,ANSWERABLE,How-To,N/A,True
c5518952b78b171de2d5b9317103ba62<::>8,bm25_lastturn,bm25,lastturn,0.0,5,8,fiqa,51,10,False,True,1,0,ANSWERABLE,Non-Question,Follow-up,False
1c041ce47a81941c26899fdf08bde961<::>5,bge_lastturn,bge,lastturn,0.8772153153,26,5,cloud,71,14,True,True,2,0,ANSWERABLE,Composite,Follow-up,False
5b2404d71f9ff7edabddb3b1a8b329e7<::>2,elser_rewrite,elser,rewrite,0.2021073465,2,2,govt,25,5,True,True,1,0,ANSWERABLE,Summarization,Follow-up,False
5f9ccf0a4ff691fc482432af64cc3c9d<::>1,elser_lastturn,elser,lastturn,0.2021073465,82,1,govt,64,12,True,True,0,0,ANSWERABLE,Factoid,N/A,True
61374b240d5742f957706d00f9ed0dd6<::>5,elser_rewrite,elser,rewrite,0.1815417925,89,5,fiqa,34,6,True,True,0,0,ANSWERABLE,Factoid,Clarification,False
4751cd8210b4adb8bce5cbc3fe913096<::>5,elser_rewrite,elser,rewrite,0.55314647,66,5,fiqa,30,8,False,False,1,0,PARTIAL,Factoid,Clarification,False
251e29286cef45d899d7889e94ae25d5<::>3,bge_lastturn,bge,lastturn,0.703918089,61,3,govt,60,14,False,True,0,0,ANSWERABLE,Non-Question,Follow-up,False
5b9edac124aea30a2256705d27226d7f<::>4,bm25_lastturn,bm25,lastturn,1.0,90,4,clapnq,6,1,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
258193fc88e0e73322e288aa03719260<::>9,elser_lastturn,elser,lastturn,0.9197207891,19,9,fiqa,57,14,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
5600fe1c05a1fc415416d9dee6347000<::>2,bm25_rewrite,bm25,rewrite,0.3868528072,52,2,govt,12,2,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
1c0e5e78f1a16ea2eb2165b6aa31dc61<::>1,bge_lastturn,bge,lastturn,0.9197207891,40,1,clapnq,45,10,False,True,0,0,ANSWERABLE,Summarization,N/A,True
1c041ce47a81941c26899fdf08bde961<::>8,bge_lastturn,bge,lastturn,0.39038005,26,8,cloud,22,4,False,False,3,0,ANSWERABLE,Keyword,Follow-up,False
20c2cbd18c16c12c9c2bbead6aef1a21<::>6,bm25_lastturn,bm25,lastturn,1.0,87,6,cloud,73,12,False,False,0,0,ANSWERABLE,Opinion,Follow-up,False
2cc753bcef23767c18aedad06c4405c4<::>2,bge_lastturn,bge,lastturn,1.0,92,2,govt,92,16,True,True,1,0,ANSWERABLE,Composite,Follow-up,False
5b2404d71f9ff7edabddb3b1a8b329e7<::>4,elser_lastturn,elser,lastturn,1.0,2,4,govt,31,5,True,True,0,0,PARTIAL,Summarization,Follow-up,False
af57ff6995d958858fc451e606fdb54d<::>3,elser_rewrite,elser,rewrite,0.6934264036,73,3,govt,50,9,True,False,2,0,PARTIAL,Factoid,Follow-up,False
5600fe1c05a1fc415416d9dee6347000<::>4,bm25_questions,bm25,questions,1.0,52,4,govt,23,5,False,False,0,0,ANSWERABLE,Factoid,Follow-up,False
3a07680acfb0f951fc3210a8c1a282c9<::>8,elser_lastturn,elser,lastturn,0.6309297536,31,8,clapnq,43,7,True,True,0,0,ANSWERABLE,How-To,Follow-up,False
1c041ce47a81941c26899fdf08bde961<::>4,elser_lastturn,elser,lastturn,0.4414924137,26,4,cloud,46,9,True,False,1,0,ANSWERABLE,Summarization,Clarification,False
8a19ee37ca7d97eaddbe2e19ca600556<::>1,bm25_lastturn,bm25,lastturn,1.0,68,1,govt,40,8,True,True,0,0,ANSWERABLE,Factoid,N/A,True
81afaf82a0d9a5fad6eaa196f8d9641c<::>7,bm25_lastturn,bm25,lastturn,0.6548086578,42,7,cloud,18,2,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
72ba19c38518da1fc894fc638a2802f7<::>6,bm25_lastturn,bm25,lastturn,0.0,69,6,govt,12,2,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
c6c3b02ca32795af64c903dd76700517<::>9,elser_lastturn,elser,lastturn,0.234639363,94,9,cloud,42,10,False,True,0,0,ANSWERABLE,Troubleshooting,Follow-up,False
535ebd306304982e4e49cc989ce5b10b<::>5,bm25_lastturn,bm25,lastturn,0.469278726,6,5,fiqa,49,11,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
cfbcfa3e382f12aed450b10f87a72aeb<::>5,bge_lastturn,bge,lastturn,0.6934264036,35,5,clapnq,29,6,True,True,1,0,ANSWERABLE,Explanation,Follow-up,False
fc3e765d7ffc28ffc7ee7ea38fd3c73a<::>8,elser_lastturn,elser,lastturn,0.5012658353,102,8,govt,24,4,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
6528deeee4180c1b2b770a2929482e82<::>3,bge_lastturn,bge,lastturn,0.6508205186,110,3,clapnq,45,6,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
1534a095279f2cb888fb0bea17bd70da<::>1,bge_lastturn,bge,lastturn,0.6934264036,33,1,clapnq,37,8,False,True,0,0,ANSWERABLE,Factoid,N/A,True
f05ba9633e1b377f9c4d64afd3da3c45<::>7,bge_lastturn,bge,lastturn,0.2772734274,56,7,fiqa,28,6,True,False,0,0,ANSWERABLE,Comparative,Follow-up,False
b2805ee4c478194c234e2384ffb0a6bf<::>4,bm25_lastturn,bm25,lastturn,0.765360637,16,4,clapnq,81,15,True,False,3,0,ANSWERABLE,Summarization,Follow-up,False
258193fc88e0e73322e288aa03719260<::>7,elser_lastturn,elser,lastturn,0.8772153153,19,7,fiqa,77,14,True,False,1,0,ANSWERABLE,Factoid,Follow-up,False
81afaf82a0d9a5fad6eaa196f8d9641c<::>5,bge_questions,bge,questions,0.5413996682,42,5,cloud,28,6,True,True,1,0,ANSWERABLE,Explanation,Follow-up,False
5f9ccf0a4ff691fc482432af64cc3c9d<::>3,elser_lastturn,elser,lastturn,0.9469024295,82,3,govt,74,12,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
fdee20f7fd677e420742b09989623d68<::>5,bm25_questions,bm25,questions,0.469278726,12,5,cloud,68,16,False,True,0,0,ANSWERABLE,Non-Question,Follow-up,False
be461bfeda2d4826cdb663dcaa7d1ced<::>1,bm25_lastturn,bm25,lastturn,1.0,17,1,cloud,71,14,True,True,0,0,ANSWERABLE,How-To,N/A,True
1c041ce47a81941c26899fdf08bde961<::>2,elser_lastturn,elser,lastturn,0.3868528072,26,2,cloud,16,2,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
f1121a39d8a9e36eaef4c2367bd43532<::>7,bge_lastturn,bge,lastturn,0.6131471928,9,7,fiqa,99,17,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
dc1aaac0b33553d8c897d4150955d803<::>2,bge_rewrite,bge,rewrite,0.1312050775,21,2,fiqa,47,10,False,False,0,0,ANSWERABLE,How-To,Follow-up,False
5b2404d71f9ff7edabddb3b1a8b329e7<::>3,bm25_lastturn,bm25,lastturn,0.0,2,3,govt,31,6,True,False,0,0,ANSWERABLE,Explanation,Clarification,False
91715ec6ec7e9a11925e58e707b6626e<::>3,bm25_lastturn,bm25,lastturn,1.0,83,3,govt,43,9,False,False,0,0,PARTIAL,Non-Question,Follow-up,False
251e29286cef45d899d7889e94ae25d5<::>1,elser_lastturn,elser,lastturn,0.6309297536,61,1,govt,44,9,True,False,1,0,ANSWERABLE,Factoid,N/A,True
8a19ee37ca7d97eaddbe2e19ca600556<::>2,elser_rewrite,elser,rewrite,1.0,68,2,govt,56,10,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
d7b4f863baa92fd08c1db2b1a95170dd<::>5,elser_rewrite,elser,rewrite,1.0,103,5,govt,14,4,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
0208bf26ec357a803445290fa88a2e9e<::>2,bge_lastturn,bge,lastturn,0.8318724637,59,2,clapnq,24,5,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
f1121a39d8a9e36eaef4c2367bd43532<::>4,elser_rewrite,elser,rewrite,0.39038005,9,4,fiqa,71,13,True,True,0,0,ANSWERABLE,Opinion,Follow-up,False
258193fc88e0e73322e288aa03719260<::>6,elser_lastturn,elser,lastturn,0.6131471928,19,6,fiqa,67,11,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
